artistID	category	artist_category
425	['Experimental', 'Electronic', 'Experimental', 'Experimental', 'Pop', 'Pop', 'Other', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Pop', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Folk', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Experimental', 'Other', 'Other', 'Jazz', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Other', 'Other', 'Rock', 'Soundtrack', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
426	['Experimental', 'Other', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Folk', 'Rock', 'Other', 'Other', 'Punk', 'Folk', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Jazz', 'Rock', 'Other', 'Other', 'Punk', 'Other', 'Other', 'Other', 'Other']	Rock
427	['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Punk', 'Other', 'Other', 'Other', 'Other', 'Other', 'Punk', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
428	['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Folk', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Other', 'Pop', 'Pop', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Soundtrack', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
429	['Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Other', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Folk', 'Folk', 'Rock', 'Rock', 'Other', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Experimental', 'Pop', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Pop', 'Pop', 'Other', 'Metal', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Other', 'Other', 'Other', 'Other', 'New Age', 'Other', 'Other', 'World', 'Other', 'Other', 'Rock', 'Other', 'Other', 'Soundtrack', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
430	['Other', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Other', 'Folk', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Folk', 'Folk', 'Folk', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Other', 'R&B', 'Other', 'Hip-Hop', 'Other', 'Other', 'Classical', 'Classical', 'Classical', 'Classical', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Other', 'Other', 'Jazz', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
431	['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Punk', 'Other', 'Other']	Rock
432	['Experimental', 'Experimental', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Experimental', 'Experimental', 'Pop', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Punk', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Electronic', 'Electronic', 'Rock', 'Pop', 'Other', 'Pop', 'Other', 'Other', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'Other', 'Other', 'Jazz', 'Other', 'Other', 'Other', 'Electronic', 'Other', 'Other', 'Other', 'Other']	Rock
433	['Other', 'New Age', 'New Age', 'New Age', 'Other', 'Electronic', 'Hip-Hop', 'Experimental', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Folk', 'Folk', 'Other', 'Other', 'Pop', 'Pop', 'Other', 'Rock', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Electronic', 'Other', 'Pop', 'Other', 'Pop', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
434	['Pop', 'Other', 'Other', 'Experimental', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Folk', 'Folk', 'Folk', 'Pop', 'Pop', 'R&B', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Electronic', 'Other', 'Other', 'Other', 'Country', 'Other', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Punk', 'Other']	Rock
435	['Rock', 'Other', 'Punk', 'Other', 'Other']	Rock
436	['Metal', 'Experimental', 'Other', 'Experimental', 'Experimental', 'Other', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Metal', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Folk', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Folk', 'Other', 'Rock', 'Other', 'Other', 'Other', 'Folk', 'Folk', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Metal', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Other', 'Jazz', 'Jazz', 'Other', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Metal', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
437	['Other', 'Pop', 'Other', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Pop', 'Other', 'Other', 'Other', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Other', 'Other', 'Pop', 'Other', 'Other', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Pop', 'Pop', 'Pop', 'R&B', 'R&B', 'Other', 'Classical', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Electronic', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Folk
438	['Rock', 'Folk', 'Folk', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Folk
439	['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Folk', 'Folk', 'Punk', 'Other', 'Reggae', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'New Age', 'Latin', 'Rock', 'Other', 'Other', 'Other', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Reggae', 'Rock', 'Rock', 'Other', 'Pop', 'Rock', 'Other', 'Other', 'Other']	Rock
440	['Other', 'New Age', 'Electronic', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Electronic', 'Experimental', 'Experimental', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Jazz', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Other', 'Soundtrack', 'Other', 'Pop', 'Other', 'Experimental', 'Folk', 'Folk', 'Other', 'Other', 'Rock', 'Rock', 'Other', 'Pop', 'Other', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Punk', 'Other', 'Other', 'Other']	Experimental
441	['Rock', 'New Age', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Electronic', 'Electronic', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Experimental', 'Other', 'Experimental', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Pop', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Other', 'Other', 'Punk', 'Punk', 'Punk', 'Punk', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Experimental', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Other', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Soundtrack', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Jazz', 'Jazz', 'Experimental', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Soundtrack', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Classical', 'Other', 'Other', 'Other', 'Electronic', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
442	['Rock', 'Rock', 'Folk', 'Folk', 'Folk', 'Other', 'Folk', 'Folk', 'Folk', 'Folk', 'Other', 'Folk', 'Folk', 'Blues', 'Other', 'Folk', 'Folk', 'Pop']	Folk
443	['Pop', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Pop', 'R&B', 'Electronic', 'Other', 'Other', 'Other', 'Other', 'Rock']	Rock
444	['Other', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Electronic', 'Electronic', 'Electronic', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Electronic', 'Other', 'Other', 'Other', 'Other', 'Classical', 'Other', 'Jazz', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Rock', 'Other', 'R&B', 'Other', 'Other', 'Other', 'Other', 'Electronic', 'Electronic', 'Rock']	Electronic
445	['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Other', 'Other', 'Other', 'Folk', 'Folk', 'Folk', 'Folk', 'Folk', 'Pop', 'Folk', 'Other', 'Other', 'Other', 'Folk', 'Other', 'Other', 'Other', 'Other']	Folk
446	['Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Electronic', 'Folk', 'Pop', 'R&B', 'Other']	Rock
447	['Other', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Reggae', 'Folk', 'World', 'Latin', 'Latin', 'Latin', 'Reggae', 'Reggae', 'Reggae', 'Other', 'Other', 'Other', 'Jazz', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'World']	Reggae
448	['Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Other']	Rock
450	['Experimental', 'Experimental', 'Experimental', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Other', 'Other', 'Punk', 'Punk', 'Punk', 'Punk', 'Punk', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Electronic']	Rock
451	['Rock', 'Rock', 'Rock', 'Rock', 'Other', 'Folk']	Rock
452	['Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Other
453	['Other', 'Pop', 'Other', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Punk', 'Other', 'Other', 'Other', 'Other', 'Classical', 'Other', 'Other', 'Other', 'Rock', 'Other', 'Pop', 'Other', 'Other', 'Other', 'Metal', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
454	['Other', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'New Age', 'Other', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Experimental', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Folk', 'Other', 'Other', 'Other', 'Folk', 'Pop', 'Other', 'Pop', 'Classical', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other']	Rock
455	['Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Other', 'Other', 'Folk', 'Folk', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Children', 'Other', 'Other', 'Other', 'Classical', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Hip-Hop', 'Other']	Pop
456	['Electronic', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'R&B', 'R&B', 'Other', 'Folk', 'Folk', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Other', 'Children', 'Children', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Punk', 'Other', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Other', 'Other', 'Other']	Pop
457	['Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Other', 'Other', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Children', 'Other', 'Other', 'Pop', 'Other']	Pop
458	['Metal', 'Electronic', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Other', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Pop', 'Folk', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'R&B', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Hip-Hop', 'Other', 'Other', 'Other', 'Pop', 'R&B', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Metal', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Punk', 'Other', 'Other', 'World', 'Other', 'Other', 'Blues', 'Other', 'Other', 'Other', 'Hip-Hop', 'Other', 'Other']	Pop
459	['Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Pop', 'Other', 'R&B', 'Other', 'Other', 'Other', 'Pop', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Other', 'Pop', 'Other', 'Other', 'Hip-Hop', 'Other', 'Other']	Pop
460	['Rock', 'Rock', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Hip-Hop', 'Other', 'Other', 'Other']	Hip-Hop
